Date,Gross_Return,Net_Return,Cumulative_Gross,Cumulative_Net
2023-06-28,-0.002263776736060652,-0.002263776736060652,1.0313998407394607,0.9862519055163671
2023-06-29,-0.004148681167306517,-0.004148681167306517,1.027120891644222,0.9821602608097312
2023-06-30,0.023744307164027756,0.023744307164027756,1.0515091655900126,1.0054809757266991
2023-07-03,-0.0034307262797141636,-0.0034307262797141636,1.0479017254622627,1.002031445719521
2023-07-05,-0.0016082111067995675,-0.0016082111067995675,1.04621647826854,1.0004199676191525
2023-07-06,-0.0022037152766834767,-0.0022037152766834767,1.0439109150326615,0.998215326853411
2023-07-07,0.0007010990347856294,0.0007010990347856294,1.0446427999675931,0.998915174655576
2023-07-10,-0.013714473678567485,-0.013714473678567485,1.0303160737839325,0.9852155787856405
2023-07-11,0.004357995064263737,0.004357995064263737,1.0348061861481146,0.9895091434152241
2023-07-12,0.018550079694953037,0.018550079694953037,1.0540019233699927,1.0078646168844614
2023-07-13,0.02356809587918396,0.02356809587918396,1.078842741756821,1.0316180668084314
2023-07-14,2.4207041511598026e-05,2.4207041511598026e-05,1.078868857347855,1.0316430392297986
2023-07-17,0.008056555707304042,0.008056555707304042,1.0875608243979535,1.039954528845406
2023-07-18,0.013806884594598834,0.013806884594598834,1.102576651190023,1.054313061008805
2023-07-19,0.001267776527797082,0.001267776527797082,1.1039744719884987,1.0556496943605018
2023-07-20,-0.026546497731981755,-0.026546497731981755,1.0746678161716903,1.0276258921433934
2023-07-21,-0.010348700200582123,-0.010348700200582123,1.0635464011269151,1.0169912998672457
2023-07-24,0.0014314046363731736,0.0014314046363731736,1.0650687663764862,1.018447025929027
2023-07-25,0.012000556087614411,0.012000556087614411,1.0778501838445536,1.0306689565859524
2023-07-26,-0.011412840459199991,-0.011412840459199991,1.0655488516574163,1.0189060962181868
2023-07-27,-0.004203948376128641,-0.004203948376128641,1.0610693392928052,1.0146226675895627
2023-07-28,0.021508686898798535,0.021508686898798535,1.0838915474895692,1.0364458688671703
2023-07-31,0.0016487222965030912,0.0016487222965030912,1.0856785836509066,1.0381546802802901
2023-08-01,-0.005665654422337435,-0.005665654422337435,1.0795275039822079,1.0322728546248898
2023-08-02,-0.029080104451592786,-0.029080104451592786,1.048134731408038,1.002254252189854
2023-08-03,0.00028253039468764674,0.00028253039468764674,1.0484308613273885,1.0025374194793026
2023-08-04,0.010452111364401329,0.010452111364401329,1.0593891774478577,1.0130160522346798
2023-08-07,0.006334222028677533,0.006334222028677533,1.0660995837125904,1.0194327208281486
2023-08-08,-0.009899609945307336,-0.009899609945307336,1.055545613670981,1.0093407345264664
2023-08-09,-0.020711712784010933,-0.020711712784010933,1.033683456090205,0.9884355591317516
2023-08-10,0.0005468548703519982,0.0005468548703519982,1.0342487309225703,0.9889760899312919
2023-08-11,-0.010714144337683612,-0.010714144337683612,1.0231676407383998,0.9783800573572501
2023-08-14,0.02634283562080808,0.02634283562080808,1.0501207777109016,1.004153362382889
2023-08-15,-0.009185576539043061,-0.01018557653904306,1.0404748129319987,0.9939254814534008
2023-08-16,-0.011392333575099462,-0.011392333575099462,1.0286213767865882,0.9826023508198922
2023-08-17,-0.0056675930637692384,-0.007000926397102572,1.0227915694062677,0.9757232240841822
2023-08-18,-0.0033553591031623697,-0.0033553591031623697,1.0193597364032227,0.9724493222820845
2023-08-21,0.047836300822285516,0.047836300822285516,1.068122135399933,1.018967700597198
2023-08-22,-0.015425204291524719,-0.015425204291524719,1.0516461332530895,1.003249915649021
2023-08-23,0.020583588949847242,0.020583588949847242,1.0732927849806675,1.0239003995267095
2023-08-24,-0.013078638040344537,-0.013078638040344537,1.0592555771345922,1.0105091768119356
2023-08-25,-0.0067535475078815965,-0.0067535475078815965,1.0521018442714252,1.0036846550791858
2023-08-28,0.008426842834432124,0.008426842834432124,1.0609677411589167,1.0121425479228692
2023-08-29,0.027454218375356887,0.027454218375356887,1.0900957812139027,1.039930130460534
2023-08-30,0.005512653663455547,0.005512653663455547,1.096105101715729,1.045662905103955
2023-08-31,0.011806813493620338,0.011806813493620338,1.1090466102210925,1.0580088520017148
2023-09-01,-0.008172051201473463,-0.008172051201473463,1.0999834245375453,1.0493627494915447
2023-09-05,-0.0026749602862499167,-0.0026749602862499167,1.097041012561374,1.0465557458107848
2023-09-06,-0.022231987603543613,-0.022231987603543613,1.0726516103695307,1.0232887314435022
2023-09-07,0.0004856534958752601,0.0004856534958752601,1.0731725473739628,1.0237856951932174
2023-09-08,-0.005855617609878239,-0.005855617609878239,1.066888459307122,1.0177907976477025
2023-09-11,0.013292758047551922,0.013292758047551922,1.081070349460417,1.0313200444638584
2023-09-12,-0.009942627993060948,-0.009942627993060948,1.0703216691414037,1.0210660129199671
2023-09-13,0.019669146400393744,0.019669146400393744,1.0913739827472597,1.0411495098125563
2023-09-14,0.0006066099413196691,0.0006066099413196691,1.0920360210548918,1.0417810814556085
2023-09-15,-0.03339974651101785,-0.03339974651101785,1.055562294770758,1.0069858574150172
2023-09-18,-0.0007084970468707041,-0.0007084970468707041,1.0548144320021247,1.0062724109087982
2023-09-19,-0.013466145788230632,-0.013466145788230632,1.0406101470812543,0.992721799920826
2023-09-20,-0.023218344587238204,-0.023218344587238204,1.016448902105345,0.9696724430910009
2023-09-21,-0.036492068583187987,-0.036492068583187987,0.9793565790584107,0.9342870897944966
2023-09-22,0.006416771146613043,0.006416771146613043,0.9856408860971583,0.9402821962349429
2023-09-25,0.0156796704893033,0.0156796704893033,1.0010954104119465,0.9550255112388651
2023-09-26,-0.023832235476542618,-0.023832235476542618,0.977237068856523,0.932265118368915
2023-09-27,0.006644933742391501,0.006644933742391501,0.9837307444296834,0.9384599583108192
2023-09-28,0.0,-0.002,0.9837307444296834,0.9365830383941975
2023-09-29,0.009049050319664964,0.009049050319664964,0.9926325734370292,0.9450582254371713
2023-10-02,0.01840783446134764,0.01840783446134764,1.0109047895297996,0.9624547008073537
2023-10-03,-0.03661366636292884,-0.03661366636292884,0.9738918588412687,0.9272157055025608
2023-10-04,0.0,-0.002,0.9738918588412687,0.9253612740915557
2023-10-05,0.0,0.0,0.9738918588412687,0.9253612740915557
2023-10-06,0.0,0.0,0.9738918588412687,0.9253612740915557
2023-10-09,0.0,0.0,0.9738918588412687,0.9253612740915557
2023-10-10,0.0,0.0,0.9738918588412687,0.9253612740915557
2023-10-11,0.0,0.0,0.9738918588412687,0.9253612740915557
2023-10-12,0.0,0.0,0.9738918588412687,0.9253612740915557
2023-10-13,0.0,0.0,0.9738918588412687,0.9253612740915557
2023-10-16,0.0,0.0,0.9738918588412687,0.9253612740915557
2023-10-17,0.0,0.0,0.9738918588412687,0.9253612740915557
2023-10-18,0.0,0.0,0.9738918588412687,0.9253612740915557
2023-10-19,0.0,0.0,0.9738918588412687,0.9253612740915557
2023-10-20,0.0,0.0,0.9738918588412687,0.9253612740915557
2023-10-23,0.0,0.0,0.9738918588412687,0.9253612740915557
2023-10-24,0.0,0.0,0.9738918588412687,0.9253612740915557
2023-10-25,0.0,0.0,0.9738918588412687,0.9253612740915557
2023-10-26,-0.03751418487766944,-0.039514184877669445,0.9373570995978402,0.8887963776284662
2023-10-27,0.005855540996471342,0.005855540996471342,0.9428458325228688,0.8940007612551849
2023-10-30,0.022740290449234646,0.022740290449234646,0.9642864206032893,0.9143305982279647
2023-10-31,0.002371865105797344,0.002371865105797344,0.9665735779163125,0.9164992670690644
2023-11-01,0.023542374092955676,0.023542374092955676,0.989329014675985,0.9380758356703239
2023-11-02,0.0065016982309222815,0.0065016982309222815,0.9957613333805039,0.9441749216715726
2023-11-03,0.012861618889891568,0.012861618889891568,1.008568436155734,0.9563185396795055
2023-11-06,0.010572613270819708,0.010572613270819708,1.019231640188364,0.966429325763252
2023-11-07,0.011219396688160854,0.011219396688160854,1.0306668042767622,0.9772720797400618
2023-11-08,0.007405614075472355,0.007405614075472355,1.0382995248696363,0.9845093796093509
2023-11-09,-0.006910787117678119,-0.006910787117678119,1.0311240578888758,0.9777056448715133
2023-11-10,0.024896676726113176,0.024896676726113176,1.0567956202226532,1.0020472662451754
2023-11-13,-0.008088124542981578,-0.008088124542981578,1.0482481256298148,0.9939425831578301
2023-11-14,0.016151275124776432,0.014151275124776432,1.0651786695058933,1.0080081381103276
2023-11-15,-0.004795243772385456,-0.006128577105718789,1.0600708781244674,1.0018304825127264
2023-11-16,0.009037766065809721,0.008037766065809722,1.0696515507341338,1.009882961568761
2023-11-17,-0.0010329456458520736,-0.0010329456458520736,1.0685466588222239,1.0088398073607883
2023-11-20,0.014720053147958434,0.014720053147958434,1.0842757224311605,1.0236899829429154
2023-11-21,-0.010073460984543814,-0.010073460984543814,1.0733533132447621,1.0133778818394714
2023-11-22,0.00281676379217366,0.00281676379217366,1.0763766959937195,1.0162323279648264
2023-11-24,-0.006801712733593895,-0.006801712733593895,1.0690554909144354,1.0093202075994183
2023-11-27,0.004669764861232079,0.004669764861232079,1.074047728680615,1.0140334956385977
2023-11-28,0.0001379318060305279,0.0001379318060305279,1.0741958740235948,1.0141733631100267
2023-11-29,-0.0034069463840274428,-0.0034069463840274428,1.070536146274853,1.0107181288378022
2023-11-30,-0.006702440492607514,-0.006702440492607514,1.0633609414592604,1.0039438507244673
2023-12-01,0.000376691137592311,0.000376691137592311,1.0637615001019698,1.0043220274756754
2023-12-04,-0.016383680096970443,-0.016383680096970443,1.0463331719848257,0.9878675366631732
2023-12-05,0.01689952991816135,0.01689952991816135,1.064015710729148,1.0045620336541927
2023-12-06,-0.013642167524043375,-0.013642167524043375,1.0495002301551668,0.9908576301027886
2023-12-07,0.014079831301591406,0.014079831301591406,1.0642770163467328,1.0048087383785305
2023-12-08,0.009865136333268465,0.009865136333268465,1.0747762542093575,1.014721313571494
2023-12-11,-0.01240952206001894,-0.01240952206001894,1.061438794573162,1.0021291070459573
2023-12-12,0.012300996526433905,0.012300996526433905,1.074495549498229,1.014456293710768
2023-12-13,0.008732562637140673,0.008732562637140673,1.083878649187551,1.0233150968382387
2023-12-14,-0.006469739115079837,-0.006469739115079837,1.0768662370949023,1.0166945151291726
2023-12-15,0.009714411491964614,0.009714411491964614,1.0873273588438457,1.026571104010761
2023-12-18,0.012073343811205867,0.012073343811205867,1.100455035882498,1.0389652498961321
2023-12-19,-0.0010663945156683952,-0.0010663945156683952,1.0992815166674934,1.037857303051673
2023-12-20,-0.014686025481759707,-0.014686025481759707,1.0831374403020873,1.0226153042526256
2023-12-21,0.009171482712848011,0.009171482712848011,1.0930714166114561,1.0319942028374722
2023-12-22,-0.00218992667261117,-0.00218992667261117,1.0906776703611498,1.0297342112066983
2023-12-26,0.001625661509157994,0.001625661509157994,1.092450743068754,1.03140821047852
2023-12-27,0.0003218743401258717,0.0003218743401258717,1.0928023749307993,1.0317401943156683
2023-12-28,0.001961637925206039,0.001961637925206039,1.094946057514219,1.0337640950097975
2023-12-29,-0.003196889369775441,-0.003196889369775441,1.0914456361024742,1.0304592655636051
